Hour in year,Julian Day,DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
2244,93.5,4/4/2013,12,2.2854
2245,93.54166667,4/4/2013,13,2.2106
2246,93.58333333,4/4/2013,14,2.4238
2247,93.625,4/4/2013,15,2.213
2248,93.66666667,4/4/2013,16,2.585
2249,93.70833333,4/4/2013,17,2.4174
2250,93.75,4/4/2013,18,1.8631
2251,93.79166667,4/4/2013,19,1.5769
2252,93.83333333,4/4/2013,20,3.0629
2253,93.875,4/4/2013,21,2.8963
2254,93.91666667,4/4/2013,22,2.4718
2255,93.95833333,4/4/2013,23,1.724
2256,94,4/5/2013,0,1.7932
2257,94.04166667,4/5/2013,1,1.5002
2258,94.08333333,4/5/2013,2,1.2761
2259,94.125,4/5/2013,3,1.5966
2260,94.16666667,4/5/2013,4,1.4413
2261,94.20833333,4/5/2013,5,2.2619
2262,94.25,4/5/2013,6,2.7875
2263,94.29166667,4/5/2013,7,1.7452
2264,94.33333333,4/5/2013,8,1.3856
2265,94.375,4/5/2013,9,0.5713
2266,94.41666667,4/5/2013,10,1.6948
2267,94.45833333,4/5/2013,11,2.9216
2268,94.5,4/5/2013,12,2.917
2269,94.54166667,4/5/2013,13,2.1754
2270,94.58333333,4/5/2013,14,1.964
2271,94.625,4/5/2013,15,2.8231
2272,94.66666667,4/5/2013,16,1.7072
2273,94.70833333,4/5/2013,17,3.7109
2274,94.75,4/5/2013,18,5.3339
2275,94.79166667,4/5/2013,19,6.8187
2276,94.83333333,4/5/2013,20,8.4522
2277,94.875,4/5/2013,21,8.6095
2278,94.91666667,4/5/2013,22,4.3996
2279,94.95833333,4/5/2013,23,2.0592
2280,95,4/6/2013,0,4.8104
2281,95.04166667,4/6/2013,1,3.5616
2282,95.08333333,4/6/2013,2,4.3003
2283,95.125,4/6/2013,3,3.1336
2284,95.16666667,4/6/2013,4,4.0888
2285,95.20833333,4/6/2013,5,1.8621
2286,95.25,4/6/2013,6,1.9214
2287,95.29166667,4/6/2013,7,2.2545
2288,95.33333333,4/6/2013,8,2.5278
2289,95.375,4/6/2013,9,3.22
2290,95.41666667,4/6/2013,10,2.5409
2291,95.45833333,4/6/2013,11,5.6308
2292,95.5,4/6/2013,12,7.1022
2293,95.54166667,4/6/2013,13,5.2623
2294,95.58333333,4/6/2013,14,2.4419
2295,95.625,4/6/2013,15,1.4998
2296,95.66666667,4/6/2013,16,1.4346
2297,95.70833333,4/6/2013,17,3.1011
2298,95.75,4/6/2013,18,1.9005
2299,95.79166667,4/6/2013,19,1.8373
2300,95.83333333,4/6/2013,20,3.8131
2301,95.875,4/6/2013,21,4.1372
2302,95.91666667,4/6/2013,22,2.2498
2303,95.95833333,4/6/2013,23,1.6516
2304,96,4/7/2013,0,1.4332
2305,96.04166667,4/7/2013,1,3.5561
2306,96.08333333,4/7/2013,2,3.4614
2307,96.125,4/7/2013,3,3.9528
2308,96.16666667,4/7/2013,4,1.5365
2309,96.20833333,4/7/2013,5,3.1901
2310,96.25,4/7/2013,6,6.5178
2311,96.29166667,4/7/2013,7,3.7877
2312,96.33333333,4/7/2013,8,4.1145
2313,96.375,4/7/2013,9,5.5636
2314,96.41666667,4/7/2013,10,5.5817
2315,96.45833333,4/7/2013,11,6.96
2316,96.5,4/7/2013,12,7.2649
2317,96.54166667,4/7/2013,13,6.962
2318,96.58333333,4/7/2013,14,6.9221
2319,96.625,4/7/2013,15,8.074
2320,96.66666667,4/7/2013,16,10.7496
2321,96.70833333,4/7/2013,17,7.8399
2322,96.75,4/7/2013,18,9.8856
2323,96.79166667,4/7/2013,19,12.0535
2324,96.83333333,4/7/2013,20,6.034
2325,96.875,4/7/2013,21,2.1654
2326,96.91666667,4/7/2013,22,2.6962
2327,96.95833333,4/7/2013,23,2.4908
2328,97,4/8/2013,0,4.3266
2329,97.04166667,4/8/2013,1,3.1932
2330,97.08333333,4/8/2013,2,2.8787
2331,97.125,4/8/2013,3,1.9982
2332,97.16666667,4/8/2013,4,1.916
2333,97.20833333,4/8/2013,5,1.6817
2334,97.25,4/8/2013,6,0.984
2335,97.29166667,4/8/2013,7,0.9504
2336,97.33333333,4/8/2013,8,2.201
2337,97.375,4/8/2013,9,1.8452
2338,97.41666667,4/8/2013,10,2.4413
2339,97.45833333,4/8/2013,11,2.7664
2340,97.5,4/8/2013,12,2.4809
2341,97.54166667,4/8/2013,13,3.6233
2342,97.58333333,4/8/2013,14,4.039
2343,97.625,4/8/2013,15,4.1534
2344,97.66666667,4/8/2013,16,4.054
2345,97.70833333,4/8/2013,17,9.6649
2346,97.75,4/8/2013,18,8.1058
2347,97.79166667,4/8/2013,19,5.5468
2348,97.83333333,4/8/2013,20,4.6054
2349,97.875,4/8/2013,21,4.353
2350,97.91666667,4/8/2013,22,2.4242
2351,97.95833333,4/8/2013,23,2.2554
2352,98,4/9/2013,0,3.7536
2353,98.04166667,4/9/2013,1,2.9714
2354,98.08333333,4/9/2013,2,3.503
2355,98.125,4/9/2013,3,2.7505
2356,98.16666667,4/9/2013,4,2.705
2357,98.20833333,4/9/2013,5,2.8357
2358,98.25,4/9/2013,6,3.2045
2359,98.29166667,4/9/2013,7,2.1078
2360,98.33333333,4/9/2013,8,2.2055
2361,98.375,4/9/2013,9,2.3505
2362,98.41666667,4/9/2013,10,2.7974
2363,98.45833333,4/9/2013,11,2.4511
2364,98.5,4/9/2013,12,2.546
2365,98.54166667,4/9/2013,13,3.4939
2366,98.58333333,4/9/2013,14,3.4421
2367,98.625,4/9/2013,15,3.6711
2368,98.66666667,4/9/2013,16,3.3262
2369,98.70833333,4/9/2013,17,3.231
2370,98.75,4/9/2013,18,2.8616
2371,98.79166667,4/9/2013,19,2.2747
2372,98.83333333,4/9/2013,20,1.4385
2373,98.875,4/9/2013,21,0.3292
2374,98.91666667,4/9/2013,22,0.7401
2375,98.95833333,4/9/2013,23,0.6457
2376,99,4/10/2013,0,0.7306
2377,99.04166667,4/10/2013,1,1.3675
2378,99.08333333,4/10/2013,2,2.1839
2379,99.125,4/10/2013,3,2.6448
2380,99.16666667,4/10/2013,4,2.9728
2381,99.20833333,4/10/2013,5,3.0145
2382,99.25,4/10/2013,6,1.3552
2383,99.29166667,4/10/2013,7,1.4294
2384,99.33333333,4/10/2013,8,1.6823
2385,99.375,4/10/2013,9,2.4392
2386,99.41666667,4/10/2013,10,3.1468
2387,99.45833333,4/10/2013,11,2.8656
2388,99.5,4/10/2013,12,1.468
2389,99.54166667,4/10/2013,13,0.785
2390,99.58333333,4/10/2013,14,1.0584
2391,99.625,4/10/2013,15,0.7732
2392,99.66666667,4/10/2013,16,1.445
2393,99.70833333,4/10/2013,17,1.8538
2394,99.75,4/10/2013,18,1.8821
2395,99.79166667,4/10/2013,19,1.8555
2396,99.83333333,4/10/2013,20,1.659
2397,99.875,4/10/2013,21,3.8614
2398,99.91666667,4/10/2013,22,1.9217
2399,99.95833333,4/10/2013,23,2.0362
2400,100,4/11/2013,0,2.5881
2401,100.0416667,4/11/2013,1,1.9404
2402,100.0833333,4/11/2013,2,2.5862
2403,100.125,4/11/2013,3,1.6348
2404,100.1666667,4/11/2013,4,2.4146
2405,100.2083333,4/11/2013,5,1.7201
2406,100.25,4/11/2013,6,2.4618
2407,100.2916667,4/11/2013,7,4.0896
2408,100.3333333,4/11/2013,8,2.437
2409,100.375,4/11/2013,9,8.709
2410,100.4166667,4/11/2013,10,8.1271
2411,100.4583333,4/11/2013,11,5.1791
2412,100.5,4/11/2013,12,4.4026
2413,100.5416667,4/11/2013,13,3.0411
2414,100.5833333,4/11/2013,14,2.8876
2415,100.625,4/11/2013,15,3.1047
2416,100.6666667,4/11/2013,16,1.4687
2417,100.7083333,4/11/2013,17,1.4862
2418,100.75,4/11/2013,18,3.1152
2419,100.7916667,4/11/2013,19,2.4847
2420,100.8333333,4/11/2013,20,2.1392
2421,100.875,4/11/2013,21,1.5682
2422,100.9166667,4/11/2013,22,1.273
2423,100.9583333,4/11/2013,23,1.7177
2424,101,4/12/2013,0,1.9228
2425,101.0416667,4/12/2013,1,2.6953
2426,101.0833333,4/12/2013,2,2.7598
2427,101.125,4/12/2013,3,2.3541
2428,101.1666667,4/12/2013,4,1.6666
2429,101.2083333,4/12/2013,5,1.5938
2430,101.25,4/12/2013,6,1.772
2431,101.2916667,4/12/2013,7,0.5942
2432,101.3333333,4/12/2013,8,0.9385
2433,101.375,4/12/2013,9,1.2868
2434,101.4166667,4/12/2013,10,1.7622
2435,101.4583333,4/12/2013,11,2.9032
2436,101.5,4/12/2013,12,3.3326
2437,101.5416667,4/12/2013,13,3.683
2438,101.5833333,4/12/2013,14,6.3495
2439,101.625,4/12/2013,15,4.8482
2440,101.6666667,4/12/2013,16,3.8711
2441,101.7083333,4/12/2013,17,3.1471
2442,101.75,4/12/2013,18,2.599
2443,101.7916667,4/12/2013,19,1.1171
2444,101.8333333,4/12/2013,20,1.1206
2445,101.875,4/12/2013,21,0.9099
2446,101.9166667,4/12/2013,22,1.2313
2447,101.9583333,4/12/2013,23,1.6617
2448,102,4/13/2013,0,1.7959
2449,102.0416667,4/13/2013,1,0.9064
2450,102.0833333,4/13/2013,2,0.8694
2451,102.125,4/13/2013,3,1.3299
2452,102.1666667,4/13/2013,4,1.3364
2453,102.2083333,4/13/2013,5,1.6028
2454,102.25,4/13/2013,6,1.4389
2455,102.2916667,4/13/2013,7,2.0744
2456,102.3333333,4/13/2013,8,2.1541
2457,102.375,4/13/2013,9,2.3523
2458,102.4166667,4/13/2013,10,3.693
2459,102.4583333,4/13/2013,11,4.3228
2460,102.5,4/13/2013,12,3.5434
2461,102.5416667,4/13/2013,13,3.8729
2462,102.5833333,4/13/2013,14,2.3183
2463,102.625,4/13/2013,15,2.8646
2464,102.6666667,4/13/2013,16,6.4598
2465,102.7083333,4/13/2013,17,5.2313
2466,102.75,4/13/2013,18,4.2372
2467,102.7916667,4/13/2013,19,3.6234
2468,102.8333333,4/13/2013,20,2.9301
2469,102.875,4/13/2013,21,2.1183
2470,102.9166667,4/13/2013,22,2.4443
2471,102.9583333,4/13/2013,23,3.5871
2472,103,4/14/2013,0,2.4713
2473,103.0416667,4/14/2013,1,5.4634
2474,103.0833333,4/14/2013,2,5.6372
2475,103.125,4/14/2013,3,5.3619
2476,103.1666667,4/14/2013,4,9.209
2477,103.2083333,4/14/2013,5,6.957
2478,103.25,4/14/2013,6,10.1984
2479,103.2916667,4/14/2013,7,10.1601
2480,103.3333333,4/14/2013,8,11.1865
2481,103.375,4/14/2013,9,7.3193
2482,103.4166667,4/14/2013,10,8.1203
2483,103.4583333,4/14/2013,11,8.0435
2484,103.5,4/14/2013,12,7.5102
2485,103.5416667,4/14/2013,13,6.2843
2486,103.5833333,4/14/2013,14,6.5356
2487,103.625,4/14/2013,15,5.4911
2488,103.6666667,4/14/2013,16,6.7175
2489,103.7083333,4/14/2013,17,3.723
2490,103.75,4/14/2013,18,5.8097
2491,103.7916667,4/14/2013,19,4.3924
2492,103.8333333,4/14/2013,20,6.7678
2493,103.875,4/14/2013,21,4.2964
2494,103.9166667,4/14/2013,22,3.8606
2495,103.9583333,4/14/2013,23,5.1171
2496,104,4/15/2013,0,4.258
2497,104.0416667,4/15/2013,1,3.2535
2498,104.0833333,4/15/2013,2,1.5345
2499,104.125,4/15/2013,3,3.3332
2500,104.1666667,4/15/2013,4,3.6413
2501,104.2083333,4/15/2013,5,3.1527
2502,104.25,4/15/2013,6,2.5948
2503,104.2916667,4/15/2013,7,2.0878
2504,104.3333333,4/15/2013,8,1.793
2505,104.375,4/15/2013,9,2.2347
2506,104.4166667,4/15/2013,10,1.9546
2507,104.4583333,4/15/2013,11,2.1245
2508,104.5,4/15/2013,12,2.488
2509,104.5416667,4/15/2013,13,1.6506
2510,104.5833333,4/15/2013,14,1.7218
2511,104.625,4/15/2013,15,2.0815
2512,104.6666667,4/15/2013,16,2.0144
2513,104.7083333,4/15/2013,17,2.116
2514,104.75,4/15/2013,18,1.2525
2515,104.7916667,4/15/2013,19,1.1815
2516,104.8333333,4/15/2013,20,0.891
2517,104.875,4/15/2013,21,0.7381
2518,104.9166667,4/15/2013,22,0.4713
2519,104.9583333,4/15/2013,23,0.5221
2520,105,4/16/2013,0,0.3279
2521,105.0416667,4/16/2013,1,0.3281
2522,105.0833333,4/16/2013,2,0.4367
2523,105.125,4/16/2013,3,0.3649
2524,105.1666667,4/16/2013,4,0.3279
2525,105.2083333,4/16/2013,5,0.4099
2526,105.25,4/16/2013,6,0.6397
2527,105.2916667,4/16/2013,7,1.1329
2528,105.3333333,4/16/2013,8,0.7294
2529,105.375,4/16/2013,9,0.8755
2530,105.4166667,4/16/2013,10,1.1602
2531,105.4583333,4/16/2013,11,2.4228
2532,105.5,4/16/2013,12,2.6447
2533,105.5416667,4/16/2013,13,3.249
2534,105.5833333,4/16/2013,14,3.6067
2535,105.625,4/16/2013,15,4.4218
2536,105.6666667,4/16/2013,16,5.252
2537,105.7083333,4/16/2013,17,5.1216
2538,105.75,4/16/2013,18,4.5863
2539,105.7916667,4/16/2013,19,4.3897
2540,105.8333333,4/16/2013,20,4.6084
2541,105.875,4/16/2013,21,5.8107
2542,105.9166667,4/16/2013,22,5.7777
2543,105.9583333,4/16/2013,23,4.9815
2544,106,4/17/2013,0,4.9847
2545,106.0416667,4/17/2013,1,5.3349
2546,106.0833333,4/17/2013,2,5.8076
2547,106.125,4/17/2013,3,4.6632
2548,106.1666667,4/17/2013,4,4.0899
2549,106.2083333,4/17/2013,5,3.0063
2550,106.25,4/17/2013,6,2.593
2551,106.2916667,4/17/2013,7,2.4239
2552,106.3333333,4/17/2013,8,1.787
2553,106.375,4/17/2013,9,1.6225
2554,106.4166667,4/17/2013,10,1.8835
2555,106.4583333,4/17/2013,11,1.8358
2556,106.5,4/17/2013,12,3.3688
2557,106.5416667,4/17/2013,13,4.6864
2558,106.5833333,4/17/2013,14,5.1285
2559,106.625,4/17/2013,15,6.0754
2560,106.6666667,4/17/2013,16,5.5694
2561,106.7083333,4/17/2013,17,4.7823
2562,106.75,4/17/2013,18,4.2377
2563,106.7916667,4/17/2013,19,4.0071
2564,106.8333333,4/17/2013,20,2.6332
2565,106.875,4/17/2013,21,2.2565
2566,106.9166667,4/17/2013,22,1.4786
2567,106.9583333,4/17/2013,23,0.7737
2568,107,4/18/2013,0,0.7903
2569,107.0416667,4/18/2013,1,1.1604
2570,107.0833333,4/18/2013,2,1.6993
2571,107.125,4/18/2013,3,2.4977
2572,107.1666667,4/18/2013,4,1.6174
2573,107.2083333,4/18/2013,5,3.2893
2574,107.25,4/18/2013,6,3.0904
2575,107.2916667,4/18/2013,7,2.601
2576,107.3333333,4/18/2013,8,1.4954
2577,107.375,4/18/2013,9,1.8556
2578,107.4166667,4/18/2013,10,2.6102
2579,107.4583333,4/18/2013,11,1.6702
2580,107.5,4/18/2013,12,1.8048
2581,107.5416667,4/18/2013,13,1.4592
2582,107.5833333,4/18/2013,14,1.7365
2583,107.625,4/18/2013,15,1.2537
2584,107.6666667,4/18/2013,16,1.0215
2585,107.7083333,4/18/2013,17,1.5648
2586,107.75,4/18/2013,18,2.1751
2587,107.7916667,4/18/2013,19,6.1551
2588,107.8333333,4/18/2013,20,6.5071
2589,107.875,4/18/2013,21,5.0587
2590,107.9166667,4/18/2013,22,3.5839
2591,107.9583333,4/18/2013,23,5.1137
2592,108,4/19/2013,0,5.518
2593,108.0416667,4/19/2013,1,2.1837
2594,108.0833333,4/19/2013,2,6.9828
2595,108.125,4/19/2013,3,8.6548
2596,108.1666667,4/19/2013,4,8.1989
2597,108.2083333,4/19/2013,5,11.468
2598,108.25,4/19/2013,6,9.9544
2599,108.2916667,4/19/2013,7,8.8596
2600,108.3333333,4/19/2013,8,5.8232
2601,108.375,4/19/2013,9,5.9983
2602,108.4166667,4/19/2013,10,6.408
2603,108.4583333,4/19/2013,11,3.5886
2604,108.5,4/19/2013,12,3.5619
2605,108.5416667,4/19/2013,13,7.8094
2606,108.5833333,4/19/2013,14,6.5319
2607,108.625,4/19/2013,15,6.8234
2608,108.6666667,4/19/2013,16,4.1976
2609,108.7083333,4/19/2013,17,4.252
2610,108.75,4/19/2013,18,4.795
2611,108.7916667,4/19/2013,19,4.4124
2612,108.8333333,4/19/2013,20,2.6031
2613,108.875,4/19/2013,21,2.4934
2614,108.9166667,4/19/2013,22,4.3029
2615,108.9583333,4/19/2013,23,3.7568
2616,109,4/20/2013,0,3.2535
2617,109.0416667,4/20/2013,1,2.4965
2618,109.0833333,4/20/2013,2,2.0426
2619,109.125,4/20/2013,3,4.1066
2620,109.1666667,4/20/2013,4,2.1456
2621,109.2083333,4/20/2013,5,2.8758
2622,109.25,4/20/2013,6,2.298
2623,109.2916667,4/20/2013,7,4.3228
2624,109.3333333,4/20/2013,8,1.6403
2625,109.375,4/20/2013,9,0.534
2626,109.4166667,4/20/2013,10,0.7637
2627,109.4583333,4/20/2013,11,0.5939
2628,109.5,4/20/2013,12,0.9681
2629,109.5416667,4/20/2013,13,1.0003
2630,109.5833333,4/20/2013,14,0.8654
2631,109.625,4/20/2013,15,1.1949
2632,109.6666667,4/20/2013,16,1.8694
2633,109.7083333,4/20/2013,17,1.2069
2634,109.75,4/20/2013,18,1.8245
2635,109.7916667,4/20/2013,19,2.2332
2636,109.8333333,4/20/2013,20,2.2857
2637,109.875,4/20/2013,21,2.6033
2638,109.9166667,4/20/2013,22,3.3022
2639,109.9583333,4/20/2013,23,3.5443
2640,110,4/21/2013,0,4.126
2641,110.0416667,4/21/2013,1,4.5312
2642,110.0833333,4/21/2013,2,2.0128
2643,110.125,4/21/2013,3,3.4771
2644,110.1666667,4/21/2013,4,4.8093
2645,110.2083333,4/21/2013,5,3.4796
2646,110.25,4/21/2013,6,4.038
2647,110.2916667,4/21/2013,7,3.958
2648,110.3333333,4/21/2013,8,4.2825
2649,110.375,4/21/2013,9,4.9164
2650,110.4166667,4/21/2013,10,4.0978
2651,110.4583333,4/21/2013,11,5.3945
2652,110.5,4/21/2013,12,5.7746
2653,110.5416667,4/21/2013,13,6.3708
2654,110.5833333,4/21/2013,14,6.2442
2655,110.625,4/21/2013,15,5.4994
2656,110.6666667,4/21/2013,16,4.0239
2657,110.7083333,4/21/2013,17,4.8914
2658,110.75,4/21/2013,18,4.0607
2659,110.7916667,4/21/2013,19,3.1365
2660,110.8333333,4/21/2013,20,3.7806
2661,110.875,4/21/2013,21,2.7542
2662,110.9166667,4/21/2013,22,2.5705
2663,110.9583333,4/21/2013,23,2.7512
2664,111,4/22/2013,0,2.3731
2665,111.0416667,4/22/2013,1,2.8642
2666,111.0833333,4/22/2013,2,2.6066
2667,111.125,4/22/2013,3,3.3519
2668,111.1666667,4/22/2013,4,3.1568
2669,111.2083333,4/22/2013,5,2.6941
2670,111.25,4/22/2013,6,1.5231
2671,111.2916667,4/22/2013,7,4.4454
2672,111.3333333,4/22/2013,8,6.9535
2673,111.375,4/22/2013,9,6.7141
2674,111.4166667,4/22/2013,10,6.4373
2675,111.4583333,4/22/2013,11,4.7237
2676,111.5,4/22/2013,12,4.4439
2677,111.5416667,4/22/2013,13,4.1662
2678,111.5833333,4/22/2013,14,3.8961
2679,111.625,4/22/2013,15,3.4503
2680,111.6666667,4/22/2013,16,3.6673
2681,111.7083333,4/22/2013,17,3.774
2682,111.75,4/22/2013,18,3.5723
2683,111.7916667,4/22/2013,19,3.3083
2684,111.8333333,4/22/2013,20,2.5437
2685,111.875,4/22/2013,21,1.761
2686,111.9166667,4/22/2013,22,1.6132
2687,111.9583333,4/22/2013,23,1.6608
2688,112,4/23/2013,0,0.6718
2689,112.0416667,4/23/2013,1,1.6714
2690,112.0833333,4/23/2013,2,0.8494
2691,112.125,4/23/2013,3,1.4808
2692,112.1666667,4/23/2013,4,1.4482
2693,112.2083333,4/23/2013,5,1.5145
2694,112.25,4/23/2013,6,1.2362
2695,112.2916667,4/23/2013,7,1.4411
2696,112.3333333,4/23/2013,8,2.5318
2697,112.375,4/23/2013,9,2.3263
2698,112.4166667,4/23/2013,10,1.896
2699,112.4583333,4/23/2013,11,1.1032
2700,112.5,4/23/2013,12,1.015
2701,112.5416667,4/23/2013,13,1.4099
2702,112.5833333,4/23/2013,14,2.1743
2703,112.625,4/23/2013,15,1.5067
2704,112.6666667,4/23/2013,16,0.7285
2705,112.7083333,4/23/2013,17,0.9708
2706,112.75,4/23/2013,18,1.6199
2707,112.7916667,4/23/2013,19,2.0902
2708,112.8333333,4/23/2013,20,3.3631
2709,112.875,4/23/2013,21,2.5659
2710,112.9166667,4/23/2013,22,2.5897
2711,112.9583333,4/23/2013,23,2.2695
2712,113,4/24/2013,0,1.4197
2713,113.0416667,4/24/2013,1,3.8829
2714,113.0833333,4/24/2013,2,4.0393
2715,113.125,4/24/2013,3,2.5578
2716,113.1666667,4/24/2013,4,1.1133
2717,113.2083333,4/24/2013,5,0.9546
2718,113.25,4/24/2013,6,4.3691
2719,113.2916667,4/24/2013,7,3.9684
2720,113.3333333,4/24/2013,8,1.5349
2721,113.375,4/24/2013,9,2.0111
2722,113.4166667,4/24/2013,10,5.2532
2723,113.4583333,4/24/2013,11,4.0386
2724,113.5,4/24/2013,12,2.4475
2725,113.5416667,4/24/2013,13,2.0561
2726,113.5833333,4/24/2013,14,2.2772
2727,113.625,4/24/2013,15,2.336
2728,113.6666667,4/24/2013,16,2.9506
2729,113.7083333,4/24/2013,17,3.0271
2730,113.75,4/24/2013,18,1.4965
2731,113.7916667,4/24/2013,19,1.2084
2732,113.8333333,4/24/2013,20,1.8776
2733,113.875,4/24/2013,21,2.8923
2734,113.9166667,4/24/2013,22,3.2493
2735,113.9583333,4/24/2013,23,2.4911
2736,114,4/25/2013,0,3.8379
2737,114.0416667,4/25/2013,1,3.0181
2738,114.0833333,4/25/2013,2,2.0905
2739,114.125,4/25/2013,3,1.5438
2740,114.1666667,4/25/2013,4,0.9695
2741,114.2083333,4/25/2013,5,1.0552
2742,114.25,4/25/2013,6,2.3882
2743,114.2916667,4/25/2013,7,1.4113
2744,114.3333333,4/25/2013,8,0.7565
2745,114.375,4/25/2013,9,2.1271
2746,114.4166667,4/25/2013,10,2.5468
2747,114.4583333,4/25/2013,11,1.7581
2748,114.5,4/25/2013,12,2.0955
2749,114.5416667,4/25/2013,13,2.2458
2750,114.5833333,4/25/2013,14,2.1532
2751,114.625,4/25/2013,15,2.3124
2752,114.6666667,4/25/2013,16,2.4946
2753,114.7083333,4/25/2013,17,1.8867
2754,114.75,4/25/2013,18,2.7491
2755,114.7916667,4/25/2013,19,1.8621
2756,114.8333333,4/25/2013,20,1.5925
2757,114.875,4/25/2013,21,1.8477
2758,114.9166667,4/25/2013,22,1.9213
2759,114.9583333,4/25/2013,23,1.7485
2760,115,4/26/2013,0,2.1151
2761,115.0416667,4/26/2013,1,1.8068
2762,115.0833333,4/26/2013,2,2.1524
2763,115.125,4/26/2013,3,2.0236
2764,115.1666667,4/26/2013,4,2.5288
2765,115.2083333,4/26/2013,5,2.6728
2766,115.25,4/26/2013,6,2.7675
2767,115.2916667,4/26/2013,7,2.7261
2768,115.3333333,4/26/2013,8,2.8576
2769,115.375,4/26/2013,9,2.9053
2770,115.4166667,4/26/2013,10,2.6586
2771,115.4583333,4/26/2013,11,2.6363
2772,115.5,4/26/2013,12,2.5849
2773,115.5416667,4/26/2013,13,3.1351
2774,115.5833333,4/26/2013,14,3.0663
2775,115.625,4/26/2013,15,2.8499
2776,115.6666667,4/26/2013,16,2.776
2777,115.7083333,4/26/2013,17,1.9391
2778,115.75,4/26/2013,18,1.4809
2779,115.7916667,4/26/2013,19,1.459
2780,115.8333333,4/26/2013,20,1.9844
2781,115.875,4/26/2013,21,2.8439
2782,115.9166667,4/26/2013,22,3.1942
2783,115.9583333,4/26/2013,23,3.5015
2784,116,4/27/2013,0,1.453
2785,116.0416667,4/27/2013,1,3.5135
2786,116.0833333,4/27/2013,2,3.1397
2787,116.125,4/27/2013,3,3.3133
2788,116.1666667,4/27/2013,4,5.0914
2789,116.2083333,4/27/2013,5,5.6146
2790,116.25,4/27/2013,6,4.7774
2791,116.2916667,4/27/2013,7,5.2738
2792,116.3333333,4/27/2013,8,5.6444
2793,116.375,4/27/2013,9,4.1488
2794,116.4166667,4/27/2013,10,3.1806
2795,116.4583333,4/27/2013,11,2.6058
2796,116.5,4/27/2013,12,3.9137
2797,116.5416667,4/27/2013,13,3.3871
2798,116.5833333,4/27/2013,14,3.787
2799,116.625,4/27/2013,15,3.9698
2800,116.6666667,4/27/2013,16,3.9073
2801,116.7083333,4/27/2013,17,4.0954
2802,116.75,4/27/2013,18,4.7789
2803,116.7916667,4/27/2013,19,4.0187
2804,116.8333333,4/27/2013,20,5.0693
2805,116.875,4/27/2013,21,3.5167
2806,116.9166667,4/27/2013,22,3.5867
2807,116.9583333,4/27/2013,23,4.4095
2808,117,4/28/2013,0,5.3075
2809,117.0416667,4/28/2013,1,5.649
2810,117.0833333,4/28/2013,2,5.7162
2811,117.125,4/28/2013,3,6.9156
2812,117.1666667,4/28/2013,4,5.7108
2813,117.2083333,4/28/2013,5,6.8796
2814,117.25,4/28/2013,6,6.4965
2815,117.2916667,4/28/2013,7,8.4049
2816,117.3333333,4/28/2013,8,6.2453
2817,117.375,4/28/2013,9,4.6586
2818,117.4166667,4/28/2013,10,4.4281
2819,117.4583333,4/28/2013,11,4.0658
2820,117.5,4/28/2013,12,4.2725
2821,117.5416667,4/28/2013,13,6.6134
2822,117.5833333,4/28/2013,14,6.4118
2823,117.625,4/28/2013,15,3.4871
2824,117.6666667,4/28/2013,16,4.5863
2825,117.7083333,4/28/2013,17,5.3576
2826,117.75,4/28/2013,18,3.7597
2827,117.7916667,4/28/2013,19,3.0136
2828,117.8333333,4/28/2013,20,4.6775
2829,117.875,4/28/2013,21,4.2606
2830,117.9166667,4/28/2013,22,2.8993
2831,117.9583333,4/28/2013,23,1.6411
2832,118,4/29/2013,0,4.5546
2833,118.0416667,4/29/2013,1,4.0568
2834,118.0833333,4/29/2013,2,3.2025
2835,118.125,4/29/2013,3,3.9496
2836,118.1666667,4/29/2013,4,4.3314
2837,118.2083333,4/29/2013,5,3.6714
2838,118.25,4/29/2013,6,3.3291
2839,118.2916667,4/29/2013,7,4.393
2840,118.3333333,4/29/2013,8,4.318
2841,118.375,4/29/2013,9,2.2561
2842,118.4166667,4/29/2013,10,4.3727
2843,118.4583333,4/29/2013,11,3.697
2844,118.5,4/29/2013,12,5.2355
2845,118.5416667,4/29/2013,13,5.6999
2846,118.5833333,4/29/2013,14,6.7334
2847,118.625,4/29/2013,15,4.2282
2848,118.6666667,4/29/2013,16,4.0041
2849,118.7083333,4/29/2013,17,5.3774
2850,118.75,4/29/2013,18,4.7103
2851,118.7916667,4/29/2013,19,3.3671
2852,118.8333333,4/29/2013,20,2.9045
2853,118.875,4/29/2013,21,2.9367
2854,118.9166667,4/29/2013,22,2.2808
2855,118.9583333,4/29/2013,23,1.7621
2856,119,4/30/2013,0,1.7664
2857,119.0416667,4/30/2013,1,2.3495
2858,119.0833333,4/30/2013,2,2.4275
2859,119.125,4/30/2013,3,2.1081
2860,119.1666667,4/30/2013,4,2.6892
2861,119.2083333,4/30/2013,5,3.1474
2862,119.25,4/30/2013,6,2.6678
2863,119.2916667,4/30/2013,7,2.6476
2864,119.3333333,4/30/2013,8,3.3014
2865,119.375,4/30/2013,9,2.727
2866,119.4166667,4/30/2013,10,2.2953
2867,119.4583333,4/30/2013,11,2.826
2868,119.5,4/30/2013,12,3.276
2869,119.5416667,4/30/2013,13,2.006
2870,119.5833333,4/30/2013,14,3.057
2871,119.625,4/30/2013,15,2.8565
2872,119.6666667,4/30/2013,16,1.8619
